learnable	normalized	partOfSpeech	source
universal	universal	adjective	Duolingo
universidade	universidade	noun	Duolingo
universidades	universidades	noun	Duolingo
universo	universo	noun	Duolingo
uns	uns	pronoun	Duolingo
urbana	urbana	adjective	Duolingo
urbano	urbano	adjective	Duolingo
urbanos	urbanos	adjective	Duolingo
urso	urso	noun	Duolingo
usa	usa	verb	Duolingo
usam	usam	verb	Duolingo
usamos	usamos	verb	Duolingo
usando	usando	verb	Duolingo
usar	usar	verb	Duolingo
usará	usara	verb	Duolingo
usarão	usarao	verb	Duolingo
usarei	usarei	verb	Duolingo
usaria	usaria	verb	Duolingo
usariam	usariam	verb	Duolingo
usasse	usasse	verb	Duolingo
usassem	usassem	verb	Duolingo
usássemos	usassemos	verb	Duolingo
usava	usava	verb	Duolingo
use	use	verb	Duolingo
usemos	usemos	verb	Duolingo
uso	uso	verb	Duolingo
usuário	usuario	noun	Duolingo
usuários	usuarios	noun	Duolingo
úteis	uteis	adjective	Duolingo
útil	util	adjective	Duolingo
uva	uva	noun	Duolingo
vá	va	verb	Duolingo
vaca	vaca	noun	Duolingo
vago	vago	adjective	Duolingo
vagos	vagos	adjective	Duolingo
vai	vai	verb	Duolingo
vamos	vamos	verb	Duolingo
vantagem	vantagem	noun	Duolingo
vantagens	vantagens	noun	Duolingo
vão	vao	verb	Duolingo
várias	varias	determiner	Duolingo
variedade	variedade	noun	Duolingo
vários	varios	determiner	Duolingo
vazia	vazia	adjective	Duolingo
vazio	vazio	adjective	Duolingo
vazios	vazios	adjective	Duolingo
vê	ve	verb	Duolingo
vegetais	vegetais	noun	Duolingo
vegetal	vegetal	noun	Duolingo
vegetariana	vegetariana	adjective	Duolingo
vegetariano	vegetariano	adjective	Duolingo
veículo	veiculo	noun	Duolingo
veículos	veiculos	noun	Duolingo
veio	veio	verb	Duolingo
vejo	vejo	verb	Duolingo
velha	velha	adjective	Duolingo
velho	velho	adjective	Duolingo
velocidade	velocidade	noun	Duolingo
vêm	vem	verb	Duolingo
vemos	vemos	verb	Duolingo
venda	venda	noun	Duolingo
vendas	vendas	noun	Duolingo
vendedor	vendedor	noun	Duolingo
vendedora	vendedora	noun	Duolingo
vendem	vendem	verb	Duolingo
vender	vender	verb	Duolingo
vendo	vendo	verb	Duolingo
venha	venha	verb	Duolingo
venham	venham	verb	Duolingo
ventilador	ventilador	noun	Duolingo
vento	vento	noun	Duolingo
ver	ver	verb	Duolingo
verão	verao	noun	Duolingo
verão	verao	verb	Duolingo
verdade	verdade	noun	Duolingo
verdadeira	verdadeira	adjective	Duolingo
verdadeiro	verdadeiro	adjective	Duolingo
verde	verde	adjective	Duolingo
verdes	verdes	adjective	Duolingo
verei	verei	verb	Duolingo
veremos	veremos	verb	Duolingo
vermelha	vermelha	adjective	Duolingo
vermelhas	vermelhas	adjective	Duolingo
vermelho	vermelho	adjective	Duolingo
vermelhos	vermelhos	adjective	Duolingo
versão	versao	noun	Duolingo
versões	versoes	noun	Duolingo
veste	veste	verb	Duolingo
vestido	vestido	noun	Duolingo
vestidos	vestidos	noun	Duolingo
vez	vez	noun	Duolingo
vezes	vezes	noun	Duolingo
vi	vi	verb	Duolingo
via	via	verb	Duolingo
viagem	viagem	noun	Duolingo
viajo	viajo	verb	Duolingo
víamos	viamos	verb	Duolingo
vida	vida	noun	Duolingo
vidas	vidas	noun	Duolingo
vídeo	video	noun	Duolingo
viesse	viesse	verb	Duolingo
viessem	viessem	verb	Duolingo
vigilância	vigilancia	noun	Duolingo
vim	vim	verb	Duolingo
vindo	vindo	verb	Duolingo
vinho	vinho	noun	Duolingo
vinhos	vinhos	noun	Duolingo
vinte	vinte	numeral	Duolingo
violão	violao	noun	Duolingo
violência	violencia	noun	Duolingo
violeta	violeta	adjective	Duolingo
vir	vir	verb	Duolingo
virá	vira	verb	Duolingo
viram	viram	verb	Duolingo
viramos	viramos	verb	Duolingo
vire	vire	verb	Duolingo
virei	virei	verb	Duolingo
virem	virem	verb	Duolingo
viria	viria	verb	Duolingo
virtude	virtude	noun	Duolingo
vírus	virus	noun	Duolingo
visão	visao	noun	Duolingo
visita	visita	noun	Duolingo
visita	visita	verb	Duolingo
vista	vista	noun	Duolingo
visto	visto	verb	Duolingo
vital	vital	adjective	Duolingo
vítima	vitima	noun	Duolingo
vítimas	vitimas	noun	Duolingo
vitória	vitoria	noun	Duolingo
vitórias	vitorias	noun	Duolingo
viu	viu	verb	Duolingo
viva	viva	adjective	Duolingo
vivas	vivas	adjective	Duolingo
vive	vive	verb	Duolingo
vivem	vivem	verb	Duolingo
vivemos	vivemos	verb	Duolingo
viver	viver	verb	Duolingo
vivo	vivo	adjective	Duolingo
vivo	vivo	verb	Duolingo
vivos	vivos	adjective	Duolingo
vizinha	vizinha	noun	Duolingo
vizinhos	vizinhos	noun	Duolingo
vó	vo	noun	Duolingo
voa	voa	verb	Duolingo
você	voce	pronoun	Duolingo
vocês	voces	pronoun	Duolingo
volta	volta	verb	Duolingo
voltam	voltam	verb	Duolingo
voltando	voltando	verb	Duolingo
voltar	voltar	verb	Duolingo
voltaram	voltaram	verb	Duolingo
voltarei	voltarei	verb	Duolingo
voltarem	voltarem	verb	Duolingo
voltaria	voltaria	verb	Duolingo
voltas	voltas	verb	Duolingo
voltasse	voltasse	verb	Duolingo
voltava	voltava	verb	Duolingo
voltavam	voltavam	verb	Duolingo
volte	volte	verb	Duolingo
voltei	voltei	verb	Duolingo
volto	volto	verb	Duolingo
voltou	voltou	verb	Duolingo
volume	volume	noun	Duolingo
vontade	vontade	noun	Duolingo
voo	voo	noun	Duolingo
voo	voo	verb	Duolingo
voos	voos	noun	Duolingo
vota	vota	verb	Duolingo
voto	voto	noun	Duolingo
votos	votos	noun	Duolingo
vou	vou	verb	Duolingo
voz	voz	noun	Duolingo
xampu	xampu	noun	Duolingo
xícara	xicara	noun	Duolingo
xícaras	xicaras	noun	Duolingo
zero	zero	numeral	Duolingo
zona	zona	noun	Duolingo
